driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating,season_year,race_number
A.J. Allmendinger,19,21,23,17,24,21.0,-6,89,95,0,0.0,1,0,0.0,0.0,0.0,499,57.0,2024,29
Martin Truex Jr,4,2,24,1,26,10.0,0,29,29,21,72.4,23,335,67.1,0.0,0.0,499,83.0,2024,29
Kyle Busch,29,28,25,25,34,28.0,5,90,85,0,0.0,4,0,0.0,0.0,0.0,498,43.8,2024,29
Brad Keselowski,23,26,26,23,30,27.0,-7,94,101,0,0.0,16,0,0.0,0.0,0.0,497,49.3,2024,29
Ricky Stenhouse Jr,31,29,27,24,35,29.0,-5,62,67,0,0.0,10,0,0.0,0.0,0.0,497,35.9,2024,29
Joey Logano,20,33,28,9,33,21.0,8,33,25,15,45.5,1,239,48.2,0.0,0.0,496,64.4,2024,29
Josh Berry,25,31,29,21,34,30.0,0,67,67,0,0.0,1,0,0.0,0.0,0.0,496,43.0,2024,29
Erik Jones,32,27,30,24,35,30.0,0,76,76,0,0.0,8,0,0.0,0.0,0.0,496,37.0,2024,29
Daniel Suarez,35,30,31,27,36,31.0,0,95,95,0,0.0,0,0,0.0,0.0,0.0,496,35.5,2024,29
Todd Gilliland,24,32,32,23,34,30.0,-20,74,94,0,0.0,11,0,0.0,0.0,0.0,496,35.7,2024,29
John H. Nemechek,28,35,33,27,37,35.0,-4,6,10,0,0.0,24,0,0.0,0.0,0.0,491,32.4,2024,29
Josh Bilicki,37,36,34,34,37,36.0,1,2,1,0,0.0,0,0,0.0,0.0,0.0,467,25.8,2024,29
Harrison Burton,34,37,35,26,37,33.0,-1,93,94,0,0.0,6,0,0.0,0.0,0.0,422,34.8,2024,29
Corey LaJoie,9,13,36,9,33,20.0,-2,37,39,37,100.0,7,326,98.8,0.0,0.0,330,77.2,2024,29
Kaz Grala,36,34,37,31,36,35.0,-2,7,9,0,0.0,0,0,0.0,0.0,0.0,296,25.8,2024,29
Ross Chastain,20,8,1,1,23,8.0,30,106,76,67,63.2,12,237,88.8,52.0,19.5,267,115.3,2024,30
William Byron,6,4,2,1,27,5.0,28,89,61,62,69.7,25,257,96.3,24.0,9.0,267,128.5,2024,30
Martin Truex Jr,19,6,3,1,21,8.0,15,96,81,62,64.6,14,243,91.0,5.0,1.9,267,110.0,2024,30
Ryan Blaney,7,3,4,1,33,9.0,28,101,73,57,56.4,23,218,81.6,3.0,1.1,267,110.7,2024,30
Ty Gibbs,2,7,5,1,29,5.0,-10,68,78,43,63.2,10,257,96.3,5.0,1.9,267,115.5,2024,30
Alex Bowman,12,5,6,1,25,7.0,25,92,67,66,71.7,8,255,95.5,6.0,2.2,267,107.7,2024,30
Christopher Bell,1,1,7,1,26,6.0,-6,106,112,51,48.1,31,223,83.5,122.0,45.7,267,119.5,2024,30
Denny Hamlin,8,10,8,1,31,9.0,49,134,85,84,62.7,10,234,87.6,1.0,0.4,267,100.7,2024,30
Chase Elliott,38,13,9,5,38,17.0,52,152,100,50,32.9,0,137,51.3,0.0,0.0,267,82.2,2024,30
Zane Smith,15,9,10,1,31,15.0,-3,118,121,44,37.3,1,156,58.4,3.0,1.1,267,82.9,2024,30
Chris Buescher,25,14,11,6,31,17.0,6,119,113,33,27.7,2,126,47.2,0.0,0.0,267,79.3,2024,30
Austin Dillon,22,30,12,9,32,24.0,-12,109,121,26,23.9,0,42,15.7,0.0,0.0,267,61.5,2024,30
Daniel Suarez,10,22,13,6,30,17.0,-18,116,134,39,33.6,0,130,48.7,0.0,0.0,267,71.8,2024,30
Joey Logano,5,2,14,1,32,10.0,3,88,85,34,38.6,8,194,72.7,3.0,1.1,267,93.5,2024,30
Corey LaJoie,27,27,15,6,32,25.0,21,142,121,9,6.3,0,19,7.1,0.0,0.0,267,56.2,2024,30
Ryan Preece,37,16,16,10,37,20.0,19,151,132,30,19.9,7,71,26.6,0.0,0.0,267,70.1,2024,30
Bubba Wallace,13,28,17,4,30,19.0,-15,101,116,38,37.6,2,108,40.4,0.0,0.0,267,66.5,2024,30
Noah Gragson,24,20,18,7,29,20.0,-9,150,159,17,11.3,1,36,13.5,0.0,0.0,267,64.6,2024,30
Kyle Busch,3,12,19,1,28,10.0,-14,101,115,71,70.3,15,185,69.3,26.0,9.7,267,86.4,2024,30
Daniel Hemric,30,24,20,7,34,25.0,21,130,109,2,1.5,0,6,2.2,0.0,0.0,267,56.0,2024,30
Ty Dillon,32,33,21,3,36,29.0,-8,91,99,10,11.0,0,13,4.9,0.0,0.0,267,45.7,2024,30
Brad Keselowski,26,11,22,1,31,16.0,-12,152,164,50,32.9,3,137,51.3,4.0,1.5,267,72.7,2024,30
Harrison Burton,28,34,23,9,37,30.0,-13,71,84,2,2.8,3,11,4.1,0.0,0.0,267,55.1,2024,30
Chase Briscoe,9,25,24,5,32,23.0,-29,123,152,13,10.6,0,24,9.0,0.0,0.0,267,52.3,2024,30
Tyler Reddick,4,21,25,1,29,12.0,-22,108,130,50,46.3,10,186,69.7,7.0,2.6,267,79.2,2024,30
Kyle Larson,11,32,26,2,35,27.0,-12,106,118,15,14.2,2,25,9.4,0.0,0.0,267,45.3,2024,30
Todd Gilliland,33,17,27,5,33,21.0,-19,129,148,13,10.1,1,30,11.2,0.0,0.0,267,56.1,2024,30
Ricky Stenhouse Jr,18,19,28,8,33,22.0,-15,102,117,15,14.7,0,78,29.2,0.0,0.0,267,52.7,2024,30
Michael McDowell,21,26,29,11,35,27.0,-12,95,107,1,1.1,0,2,0.7,0.0,0.0,267,40.8,2024,30
John H. Nemechek,31,29,30,6,33,28.0,-9,101,110,4,4.0,0,9,3.4,0.0,0.0,267,36.7,2024,30
Kaz Grala,34,31,31,7,35,31.0,-28,75,103,4,5.3,0,7,2.6,0.0,0.0,267,33.5,2024,30
Carson Hocevar,14,18,32,1,33,14.0,-24,81,105,48,59.3,2,185,69.3,5.0,1.9,267,68.9,2024,30
Justin Haley,23,23,33,6,33,22.0,-10,117,127,27,23.1,0,66,24.8,0.0,0.0,266,49.2,2024,30
Austin Cindric,17,15,34,7,35,23.0,22,61,39,29,47.5,6,96,36.5,0.0,0.0,263,57.3,2024,30
Erik Jones,16,35,35,16,36,33.0,-16,28,44,0,0.0,13,0,0.0,0.0,0.0,263,35.6,2024,30
Jimmie Johnson,35,36,36,33,37,36.0,2,3,1,0,0.0,0,0,0.0,0.0,0.0,257,26.2,2024,30
J.J. Yeley,36,37,37,1,36,35.0,-8,10,18,0,0.0,0,2,1.7,1.0,0.8,118,26.3,2024,30
Josh Berry,29,38,38,29,29,38.0,-2,2,4,0,0.0,0,0,0.0,0.0,0.0,0,26.0,2024,30
Ricky Stenhouse Jr,32,10,1,1,32,11.0,27,724,697,467,64.5,1,140,71.8,19.0,9.7,195,105.4,2024,31
Brad Keselowski,13,34,2,1,37,19.0,13,549,536,239,43.5,4,85,43.6,2.0,1.0,195,74.9,2024,31
William Byron,16,6,3,1,35,14.0,27,732,705,393,53.7,2,127,65.1,1.0,0.5,195,88.9,2024,31
Kyle Larson,12,9,4,1,35,14.0,35,691,656,372,53.8,0,117,60.0,1.0,0.5,195,89.9,2024,31
Erik Jones,30,31,5,1,37,23.0,-1,634,635,118,18.6,8,45,23.1,0.0,0.0,195,70.3,2024,31
Christopher Bell,21,20,6,1,39,20.0,13,582,569,195,33.5,3,68,34.9,0.0,0.0,195,66.0,2024,31
Justin Haley,35,19,7,1,39,21.0,-3,554,557,216,39.0,3,71,36.4,4.0,2.1,195,59.2,2024,31
Austin Dillon,7,15,8,1,39,19.0,-35,614,649,311,50.7,3,94,48.2,1.0,0.5,195,70.9,2024,31
Bubba Wallace,26,21,9,1,37,19.0,6,673,667,239,35.5,0,76,39.0,3.0,1.5,195,75.5,2024,31
Denny Hamlin,8,23,10,1,39,20.0,-49,614,663,201,32.7,5,61,31.3,0.0,0.0,195,67.0,2024,31
Martin Truex Jr,24,40,11,5,40,26.0,-8,457,465,76,16.6,2,29,14.9,0.0,0.0,195,54.2,2024,31
Cody Ware,34,37,12,1,38,26.0,-9,428,437,63,14.7,4,24,12.3,1.0,0.5,195,49.0,2024,31
Ty Gibbs,15,22,13,1,36,17.0,-28,665,693,275,41.4,1,94,48.2,0.0,0.0,195,75.9,2024,31
Carson Hocevar,37,16,14,2,39,28.0,-1,409,410,27,6.6,9,13,6.7,0.0,0.0,195,56.6,2024,31
Shane Van Gisbergen,17,1,15,1,37,19.0,-6,507,513,132,26.0,9,74,37.9,9.0,4.6,195,73.9,2024,31
Alex Bowman,23,8,16,1,39,15.0,53,719,666,368,51.2,1,111,56.9,1.0,0.5,195,80.9,2024,31
Chris Buescher,20,24,17,1,31,12.0,-2,611,613,428,70.0,5,131,67.2,12.0,6.2,195,89.2,2024,31
Corey LaJoie,28,12,18,1,39,20.0,42,616,574,152,24.7,5,60,30.8,5.0,2.6,195,64.5,2024,31
Kyle Busch,4,11,19,1,38,12.0,-37,596,633,423,71.0,1,146,74.9,7.0,3.6,195,82.9,2024,31
Tyler Reddick,14,30,20,1,34,18.0,10,649,639,189,29.1,4,69,35.4,2.0,1.0,195,76.7,2024,31
Zane Smith,39,13,21,1,39,24.0,-2,581,583,34,5.9,7,18,9.2,0.0,0.0,195,57.7,2024,31
B.J. McLeod,38,18,22,1,39,28.0,-6,466,472,27,5.8,6,17,8.7,1.0,0.5,195,40.8,2024,31
Todd Gilliland,3,36,23,1,37,18.0,-15,542,557,345,63.7,3,95,49.0,2.0,1.0,194,62.3,2024,31
Anthony Alfredo,33,35,24,3,40,36.0,-7,157,164,0,0.0,5,1,0.5,0.0,0.0,194,42.0,2024,31
Noah Gragson,22,29,25,1,36,20.0,-16,623,639,254,40.8,4,66,34.0,0.0,0.0,194,64.9,2024,31
Daniel Suarez,31,39,26,23,40,38.0,4,28,24,0,0.0,4,0,0.0,0.0,0.0,194,36.1,2024,31
J.J. Yeley,40,38,27,2,40,36.0,-4,147,151,0,0.0,1,2,1.0,0.0,0.0,193,32.3,2024,31
A.J. Allmendinger,25,32,28,1,39,25.0,3,483,480,131,27.1,14,36,18.7,9.0,4.7,193,48.1,2024,31
Chase Elliott,11,4,29,1,35,14.0,14,699,685,344,49.2,3,114,60.0,1.0,0.5,190,79.2,2024,31
Chase Briscoe,36,25,30,1,36,17.0,19,673,654,293,43.5,3,87,46.0,0.0,0.0,189,75.1,2024,31
John H. Nemechek,29,33,31,2,39,28.0,-6,355,361,61,17.2,9,23,12.2,0.0,0.0,188,48.8,2024,31
Austin Cindric,2,5,32,1,19,6.0,-9,611,620,539,88.2,2,182,99.5,29.0,15.8,183,98.5,2024,31
Joey Logano,6,7,33,1,35,12.0,5,598,593,368,61.5,2,135,73.8,19.0,10.4,183,93.7,2024,31
Harrison Burton,9,14,34,1,36,18.0,-20,642,662,204,31.8,3,65,35.5,0.0,0.0,183,73.0,2024,31
Ryan Preece,18,27,35,1,35,20.0,9,555,546,275,49.6,8,80,43.7,0.0,0.0,183,64.5,2024,31
Josh Berry,19,28,36,3,38,26.0,-25,545,570,69,12.7,7,13,7.1,0.0,0.0,183,53.6,2024,31
Michael McDowell,1,26,37,1,36,19.0,-33,406,439,176,43.4,8,80,43.7,42.0,23.0,183,74.9,2024,31
Daniel Hemric,10,17,38,1,38,21.0,-30,662,692,300,45.3,3,81,44.3,1.0,0.5,183,66.8,2024,31
Ryan Blaney,5,3,39,1,18,19.0,-13,374,387,330,88.2,2,123,99.2,6.0,4.8,124,95.4,2024,31
Ross Chastain,27,2,40,1,38,24.0,15,343,328,168,49.0,1,72,60.0,17.0,14.2,120,86.9,2024,31
Kyle Larson,6,7,1,1,11,2.0,-4,35,39,17,48.6,35,109,100.0,62.0,56.9,109,150.0,2024,32
Christopher Bell,12,9,2,1,22,5.0,0,63,63,30,47.6,7,108,99.1,1.0,0.9,109,120.6,2024,32
William Byron,10,11,3,3,21,8.0,-9,71,80,31,43.7,0,103,94.5,0.0,0.0,109,110.8,2024,32
Austin Cindric,5,4,4,3,25,7.0,6,86,80,32,37.2,2,101,92.7,0.0,0.0,109,108.1,2024,32
Chase Elliott,7,26,5,3,29,11.0,43,89,46,29,32.6,4,76,69.7,0.0,0.0,109,101.0,2024,32
A.J. Allmendinger,3,1,6,1,24,6.0,27,105,78,47,44.8,4,102,93.6,14.0,12.8,109,113.8,2024,32
Shane Van Gisbergen,1,12,7,1,24,8.0,6,67,61,29,43.3,10,93,85.3,21.0,19.3,109,107.6,2024,32
Joey Logano,4,2,8,2,27,8.0,9,60,51,23,38.3,0,95,87.2,0.0,0.0,109,98.8,2024,32
Bubba Wallace,9,3,9,2,26,9.0,4,99,95,36,36.4,0,101,92.7,0.0,0.0,109,91.0,2024,32
Ryan Blaney,14,27,10,2,31,13.0,39,89,50,38,42.7,0,83,76.1,0.0,0.0,109,88.0,2024,32
Tyler Reddick,2,34,11,1,37,18.0,24,88,64,11,12.5,2,46,42.2,6.0,5.5,109,82.8,2024,32
Carson Hocevar,20,13,12,5,34,14.0,-8,115,123,41,35.7,3,72,66.1,0.0,0.0,109,87.4,2024,32
Kyle Busch,11,5,13,5,31,15.0,-4,96,100,26,27.1,0,81,74.3,0.0,0.0,109,80.2,2024,32
Denny Hamlin,18,8,14,3,32,16.0,-4,88,92,21,23.9,0,61,56.0,0.0,0.0,109,74.3,2024,32
Michael McDowell,21,6,15,5,36,14.0,-21,82,103,24,29.3,1,69,63.3,0.0,0.0,109,78.5,2024,32
Ricky Stenhouse Jr,24,15,16,7,32,18.0,1,114,113,20,17.5,0,23,21.1,0.0,0.0,109,69.3,2024,32
Chris Buescher,29,14,17,9,35,21.0,3,114,111,11,9.6,3,22,20.2,0.0,0.0,109,65.4,2024,32
Alex Bowman,17,24,18,1,28,16.0,10,97,87,17,17.5,0,28,25.7,5.0,4.6,109,72.9,2024,32
Todd Gilliland,15,10,19,8,31,19.0,4,114,110,22,19.3,1,36,33.0,0.0,0.0,109,62.9,2024,32
Zane Smith,23,23,20,7,35,21.0,-25,108,133,12,11.1,0,13,11.9,0.0,0.0,109,60.8,2024,32
Harrison Burton,26,21,21,11,34,25.0,-21,122,143,7,5.7,0,4,3.7,0.0,0.0,109,49.5,2024,32
Martin Truex Jr,30,16,22,4,34,20.0,-1,122,123,19,15.6,6,42,38.5,0.0,0.0,109,68.8,2024,32
Josh Berry,36,29,23,8,37,25.0,25,110,85,10,9.1,0,8,7.3,0.0,0.0,109,50.3,2024,32
Brad Keselowski,8,20,24,1,35,16.0,-36,98,134,31,31.6,5,63,57.8,0.0,0.0,109,79.0,2024,32
Daniel Hemric,27,18,25,6,33,23.0,-14,113,127,7,6.2,0,5,4.6,0.0,0.0,109,51.3,2024,32
Ryan Preece,34,35,26,20,37,30.0,6,92,86,0,0.0,0,0,0.0,0.0,0.0,109,37.8,2024,32
Justin Haley,33,22,27,11,35,26.0,-11,116,127,6,5.2,0,2,1.8,0.0,0.0,109,43.0,2024,32
Kaz Grala,31,30,28,15,37,29.0,7,118,111,2,1.7,0,0,0.0,0.0,0.0,109,39.7,2024,32
Ross Chastain,16,17,29,8,34,24.0,-13,81,94,8,9.9,1,22,20.2,0.0,0.0,109,49.7,2024,32
Josh Bilicki,38,33,30,21,38,32.0,16,85,69,0,0.0,0,0,0.0,0.0,0.0,109,32.2,2024,32
Daniel Suarez,13,28,31,5,33,22.0,-13,81,94,27,33.3,0,45,41.7,0.0,0.0,108,45.2,2024,32
Noah Gragson,32,32,32,16,37,29.0,6,105,99,0,0.0,2,0,0.0,0.0,0.0,108,41.9,2024,32
Austin Dillon,22,19,33,2,37,24.0,-20,116,136,11,9.5,2,13,12.2,0.0,0.0,107,55.2,2024,32
Erik Jones,37,31,34,12,37,32.0,21,73,52,0,0.0,0,1,1.8,0.0,0.0,56,32.7,2024,32
John H. Nemechek,35,25,35,15,36,33.0,-33,38,71,1,2.6,0,0,0.0,0.0,0.0,55,29.5,2024,32
Ty Gibbs,19,36,36,6,36,28.0,25,61,36,9,14.8,1,8,14.8,0.0,0.0,54,48.6,2024,32
Chase Briscoe,25,37,37,16,37,32.0,-36,41,77,0,0.0,0,0,0.0,0.0,0.0,41,35.2,2024,32
Corey LaJoie,28,38,38,26,38,38.0,-10,5,15,0,0.0,0,0,0.0,0.0,0.0,3,23.7,2024,32
Joey Logano,10,12,1,1,26,7.0,12,91,79,51,56.0,4,259,97.0,6.0,2.2,267,111.9,2024,33
Christopher Bell,1,7,2,1,12,2.0,8,50,42,38,76.0,72,267,100.0,155.0,58.1,267,138.4,2024,33
Daniel Suarez,23,1,3,1,34,12.0,27,126,99,37,29.4,2,173,64.8,57.0,21.3,267,89.7,2024,33
William Byron,9,10,4,1,23,7.0,-1,108,109,73,67.6,20,265,99.3,1.0,0.4,267,115.9,2024,33
Alex Bowman,3,13,5,2,30,7.0,-7,89,96,52,58.4,17,260,97.4,0.0,0.0,267,111.3,2024,33
Martin Truex Jr,12,9,6,1,29,7.0,3,113,110,64,56.6,9,254,95.1,7.0,2.6,267,106.4,2024,33
Ross Chastain,7,29,7,2,30,12.0,1,123,122,68,55.3,8,206,77.2,0.0,0.0,267,98.8,2024,33
Denny Hamlin,4,25,8,1,31,14.0,-23,105,128,30,28.6,4,147,55.1,4.0,1.5,267,81.5,2024,33
John H. Nemechek,26,17,9,4,35,18.0,4,122,118,33,27.0,0,115,43.1,0.0,0.0,267,72.3,2024,33
Chris Buescher,22,11,10,2,26,10.0,5,125,120,42,33.6,5,246,92.1,0.0,0.0,267,95.5,2024,33
Kyle Larson,5,31,11,1,35,16.0,13,112,99,42,37.5,15,152,56.9,1.0,0.4,267,92.7,2024,33
Bubba Wallace,19,16,12,3,33,14.0,17,141,124,50,35.5,5,141,52.8,0.0,0.0,267,80.7,2024,33
Kyle Busch,20,14,13,6,31,14.0,-9,130,139,55,42.3,0,169,63.3,0.0,0.0,267,78.3,2024,33
Corey LaJoie,35,3,14,2,36,20.0,27,129,102,18,14.0,0,90,33.7,0.0,0.0,267,58.5,2024,33
Harrison Burton,31,23,15,7,35,22.0,14,148,134,22,14.9,1,31,11.6,0.0,0.0,267,60.7,2024,33
Zane Smith,14,21,16,8,34,20.0,-21,127,148,26,20.5,0,54,20.2,0.0,0.0,267,63.2,2024,33
Justin Haley,16,15,17,4,27,13.0,-6,125,131,39,31.2,2,148,55.4,0.0,0.0,267,75.0,2024,33
Noah Gragson,21,24,18,6,32,18.0,3,131,128,33,25.2,2,82,30.7,0.0,0.0,267,65.2,2024,33
Daniel Hemric,33,20,19,4,34,21.0,1,150,149,23,15.3,0,30,11.2,0.0,0.0,267,56.3,2024,33
Michael McDowell,15,2,20,2,37,18.0,-9,107,116,19,17.8,1,77,28.8,0.0,0.0,267,55.7,2024,33
Cody Ware,36,6,21,2,36,24.0,8,103,95,20,19.4,0,64,24.0,0.0,0.0,267,43.5,2024,33
Ryan Preece,32,19,22,3,37,20.0,3,125,122,46,36.8,11,128,48.1,0.0,0.0,266,62.7,2024,33
Carson Hocevar,6,18,23,5,29,18.0,-28,114,142,29,25.4,1,69,25.9,0.0,0.0,266,60.2,2024,33
Josh Berry,28,26,24,8,33,25.0,-13,135,148,5,3.7,0,7,2.6,0.0,0.0,266,46.5,2024,33
Erik Jones,27,22,25,1,36,27.0,11,92,81,0,0.0,0,1,0.4,0.0,0.0,266,38.8,2024,33
Chase Briscoe,24,4,26,4,37,26.0,-8,95,103,12,12.6,5,40,15.0,0.0,0.0,266,40.1,2024,33
Ricky Stenhouse Jr,25,27,27,6,31,24.0,-16,108,124,4,3.7,0,13,4.9,0.0,0.0,266,46.8,2024,33
Jimmie Johnson,29,28,28,13,37,28.0,-10,102,112,1,1.0,0,0,0.0,0.0,0.0,265,34.2,2024,33
Shane Van Gisbergen,34,5,29,3,37,29.0,-7,99,106,12,12.1,0,20,7.5,0.0,0.0,265,37.2,2024,33
Ty Gibbs,8,30,30,1,31,19.0,-20,91,111,36,39.6,14,121,45.8,23.0,8.7,264,82.5,2024,33
Todd Gilliland,30,8,31,7,35,28.0,-12,93,105,9,9.7,0,18,6.8,0.0,0.0,263,36.0,2024,33
Ryan Blaney,37,32,32,1,37,28.0,22,80,58,5,6.3,9,11,4.2,4.0,1.5,259,42.0,2024,33
Chase Elliott,18,33,33,2,33,25.0,6,62,56,36,58.1,1,89,38.7,0.0,0.0,230,62.1,2024,33
Austin Cindric,11,34,34,6,34,26.0,6,51,45,37,72.5,1,86,89.6,0.0,0.0,96,58.7,2024,33
Tyler Reddick,2,35,35,1,16,24.0,6,17,11,16,94.1,19,89,100.0,9.0,10.1,89,84.6,2024,33
Brad Keselowski,17,36,36,2,35,28.0,8,70,62,30,42.9,1,83,93.3,0.0,0.0,89,52.8,2024,33
Austin Dillon,13,37,37,13,33,34.0,-15,35,50,0,0.0,0,0,0.0,0.0,0.0,61,27.5,2024,33
Tyler Reddick,1,6,1,1,26,4.0,-8,114,122,78,68.4,35,262,98.1,97.0,36.3,267,135.3,2024,34
Ryan Blaney,20,2,2,1,35,5.0,15,149,134,78,52.3,24,253,94.8,47.0,17.6,267,122.3,2024,34
Denny Hamlin,4,4,3,1,23,5.0,10,124,114,95,76.6,17,266,99.6,21.0,7.9,267,118.2,2024,34
Christopher Bell,3,3,4,1,21,5.0,0,125,125,74,59.2,12,254,95.1,3.0,1.1,267,111.2,2024,34
Chase Elliott,7,1,5,1,24,4.0,5,124,119,83,66.9,29,254,95.1,81.0,30.3,267,123.7,2024,34
William Byron,25,5,6,4,34,10.0,26,173,147,85,49.1,5,230,86.1,0.0,0.0,267,104.7,2024,34
Alex Bowman,11,8,7,3,28,9.0,0,146,146,85,58.2,6,248,92.9,0.0,0.0,267,98.5,2024,34
A.J. Allmendinger,32,18,8,2,33,15.0,32,200,168,67,33.5,9,161,60.3,0.0,0.0,267,87.8,2024,34
Carson Hocevar,15,7,9,3,33,10.0,3,146,143,72,49.3,7,218,81.6,0.0,0.0,267,96.9,2024,34
Ryan Preece,35,9,10,6,38,15.0,24,195,171,65,33.3,0,187,70.0,0.0,0.0,267,81.5,2024,34
Josh Berry,12,23,11,6,32,15.0,9,168,159,84,50.0,2,184,68.9,0.0,0.0,267,81.8,2024,34
Chase Briscoe,13,12,12,4,26,14.0,6,189,183,109,57.7,4,200,74.9,0.0,0.0,267,84.6,2024,34
Kyle Larson,2,19,13,1,35,14.0,26,156,130,63,40.4,11,149,55.8,1.0,0.4,267,90.4,2024,34
Michael McDowell,24,25,14,3,35,19.0,12,184,172,32,17.4,4,72,27.0,0.0,0.0,267,72.0,2024,34
Chris Buescher,21,24,15,8,37,24.0,26,211,185,20,9.5,4,37,13.9,0.0,0.0,267,63.3,2024,34
Daniel Suarez,23,16,16,6,31,19.0,15,214,199,32,15.0,0,55,20.6,0.0,0.0,267,73.3,2024,34
Brad Keselowski,18,34,17,1,36,20.0,-7,180,187,56,31.1,5,104,39.0,8.0,3.0,267,63.5,2024,34
Bubba Wallace,8,11,18,1,30,12.0,-15,167,182,66,39.5,11,165,61.8,2.0,0.7,267,84.8,2024,34
Noah Gragson,16,22,19,9,34,20.0,-10,205,215,27,13.2,8,39,14.6,0.0,0.0,267,64.6,2024,34
Todd Gilliland,31,33,20,1,37,27.0,-21,144,165,8,5.6,2,17,6.4,1.0,0.4,267,49.9,2024,34
Ricky Stenhouse Jr,5,17,21,4,32,19.0,-21,183,204,21,11.5,0,35,13.1,0.0,0.0,267,63.2,2024,34
Erik Jones,28,30,22,13,38,31.0,-9,140,149,2,1.4,1,2,0.7,0.0,0.0,267,43.2,2024,34
Martin Truex Jr,6,15,23,3,26,12.0,9,169,160,88,52.1,13,191,71.5,0.0,0.0,267,82.6,2024,34
Harrison Burton,34,32,24,3,37,27.0,13,214,201,11,5.1,0,15,5.6,0.0,0.0,267,45.8,2024,34
Austin Dillon,30,27,25,5,35,23.0,22,223,201,16,7.2,1,24,9.0,0.0,0.0,267,58.1,2024,34
John H. Nemechek,29,26,26,2,37,26.0,-13,192,205,8,4.2,1,11,4.1,0.0,0.0,267,46.7,2024,34
Austin Cindric,36,21,27,3,36,26.0,-26,172,198,17,9.9,1,25,9.4,0.0,0.0,267,43.9,2024,34
Joey Logano,26,14,28,2,33,20.0,-22,196,218,35,17.9,0,65,24.3,0.0,0.0,267,57.3,2024,34
Daniel Hemric,9,31,29,6,36,27.0,-7,174,181,11,6.3,0,17,6.4,0.0,0.0,267,39.7,2024,34
Zane Smith,19,10,30,7,35,20.0,-10,186,196,41,22.0,3,95,35.6,0.0,0.0,267,62.1,2024,34
Kyle Busch,17,29,31,1,37,24.0,-13,210,223,31,14.8,0,43,16.1,5.0,1.9,267,48.2,2024,34
Kaz Grala,27,35,32,11,38,34.0,-8,81,89,3,3.7,0,3,1.1,0.0,0.0,267,31.2,2024,34
Ross Chastain,22,20,33,12,36,25.0,-14,166,180,13,7.8,1,22,8.2,0.0,0.0,267,43.9,2024,34
Justin Haley,10,36,34,1,38,32.0,4,147,143,24,16.3,6,26,9.8,1.0,0.4,266,33.7,2024,34
Corey LaJoie,33,28,35,22,38,32.0,-12,102,114,0,0.0,0,0,0.0,0.0,0.0,266,29.5,2024,34
Ty Gibbs,14,13,36,10,37,24.0,-35,112,147,22,19.6,7,71,27.2,0.0,0.0,261,54.7,2024,34
Chad Finchum,38,38,37,27,38,38.0,0,22,22,0,0.0,0,0,0.0,0.0,0.0,258,23.7,2024,34
J.J. Yeley,37,37,38,9,38,36.0,-7,53,60,4,7.5,0,5,2.2,0.0,0.0,223,24.8,2024,34
Ryan Blaney,14,2,1,1,14,5.0,19,57,38,50,87.7,57,500,100.0,32.0,6.4,500,126.7,2024,35
Chase Elliott,2,12,2,1,27,6.0,28,80,52,40,50.0,64,452,90.4,129.0,25.8,500,124.2,2024,35
Kyle Larson,9,5,3,1,21,6.0,13,54,41,41,75.9,37,495,99.0,71.0,14.2,500,118.0,2024,35
Austin Cindric,24,15,4,2,32,18.0,35,99,64,17,17.2,11,191,38.2,0.0,0.0,500,80.9,2024,35
Denny Hamlin,37,3,5,2,37,11.0,22,76,54,25,32.9,8,404,80.8,0.0,0.0,500,95.2,2024,35
William Byron,3,6,6,1,20,3.0,3,46,43,33,71.7,38,498,99.6,51.0,10.2,500,120.9,2024,35
Austin Dillon,10,7,7,2,28,9.0,8,69,61,41,59.4,6,451,90.2,0.0,0.0,500,96.7,2024,35
Ross Chastain,22,10,8,4,25,13.0,18,95,77,51,53.7,5,366,73.2,0.0,0.0,500,85.4,2024,35
Brad Keselowski,18,1,9,1,18,7.0,1,47,46,33,70.2,27,422,84.4,170.0,34.0,500,112.0,2024,35
Joey Logano,12,13,10,6,22,12.0,-1,81,82,60,74.1,5,466,93.2,0.0,0.0,500,85.0,2024,35
Noah Gragson,25,9,11,3,27,15.0,6,89,83,23,25.8,2,296,59.2,0.0,0.0,500,78.9,2024,35
Shane Van Gisbergen,29,26,12,9,36,25.0,13,91,78,17,18.7,6,127,25.4,0.0,0.0,500,58.4,2024,35
Alex Bowman,7,8,13,2,16,9.0,0,68,68,56,82.4,7,499,99.8,0.0,0.0,500,89.8,2024,35
Ryan Preece,8,11,14,3,23,8.0,-3,60,63,36,60.0,10,479,95.8,0.0,0.0,500,97.4,2024,35
Chase Briscoe,4,14,15,2,20,8.0,-5,70,75,57,81.4,18,492,98.4,0.0,0.0,500,93.6,2024,35
Josh Berry,11,16,16,6,28,16.0,3,64,61,18,28.1,10,149,29.8,0.0,0.0,500,72.1,2024,35
Daniel Hemric,15,24,17,11,31,20.0,0,70,70,19,27.1,1,100,20.0,0.0,0.0,500,60.4,2024,35
